long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,None,
2023,0,7,0,0,0,0,0,0,0,0,0,574.776977539,6613.33984375,-5.46778011322,530,516,3653,"Зміїне Озеро",,,,,,,,"Зміїне Озеро",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1796,0,7,0,0,0,0,0,0,0,0,0,-4537.33007813,-13338.0,93.3594970703,530,516,3530,"Хребет Тіней",,,,,,,,"Хребет Тіней",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2075,3,5,0,0,0,0,0,0,0,0,0,-3022.7800293,2582.05004883,77.5678024292,530,525,3744,"Селище Примарного Місяця",,,,,,,,"Селище Примарного Місяця",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2005,0,7,0,0,0,0,0,0,0,0,0,7704.54003906,-5690.85009766,2.40701007843,530,516,3503,"Острів Шаландис",,,,,,,,"Острів Шаландис",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1961,3,6,0,0,0,0,0,0,0,0,0,-1863.82995605,5429.83007812,-9.70547008514,530,541,3703,"Шаттрат",,,,,,,,"Шаттрат",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1787,0,7,0,0,0,0,0,0,0,0,0,-3390.31005859,-11887.0,-0.816030025482,530,516,3575,"Илистый Берег",,,,,,,,"Илистый Берег",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1797,0,7,0,0,0,0,0,0,0,0,0,-4386.85009766,-13595.0996094,31.8966007233,530,516,3528,"Серебристое озеро",,,,,,,,"Серебристое озеро",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1704,3,6,0,0,0,0,0,0,0,0,0,9504.23046875,-7297.85986328,14.0929002762,530,541,3487,"Срібномісяць",,,,,,,,"Срібномісяць",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1925,0,6,0,0,0,0,0,0,0,0,0,-3082.84008789,5329.91992187,-18.6408996582,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2681,,
1926,0,11,0,0,0,0,0,0,0,0,0,-3082.88989258,5329.91015625,-18.6401004791,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2683,,
1927,0,10,0,0,0,0,0,0,0,0,0,-3082.87988281,5329.91015625,-18.6401996613,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2682,,
1928,0,6,0,0,0,0,0,0,0,0,0,-2944.75,4788.91992188,-17.6653995514,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2686,,
1929,0,11,0,0,0,0,0,0,0,0,0,-2944.7800293,4788.99023438,-17.6641998291,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2684,,
1930,0,10,0,0,0,0,0,0,0,0,0,-2944.75,4789.00976563,-17.6646995544,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2685,,
1931,0,6,0,0,0,0,0,0,0,0,0,-3170.12988281,4438.58984375,-19.5809993744,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2690,,
1932,0,11,0,0,0,0,0,0,0,0,0,-3170.16992188,4438.58007813,-19.5813007355,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2688,,
1933,0,10,0,0,0,0,0,0,0,0,0,-3170.18994141,4438.54980469,-19.5813007355,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2689,,
1934,0,6,0,0,0,0,0,0,0,0,0,-3601.07006836,4533.99023438,-14.8928003311,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2696,,
1935,0,11,0,0,0,0,0,0,0,0,0,-3600.98999023,4533.97021484,-14.8917999268,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2694,,
1936,0,10,0,0,0,0,0,0,0,0,0,-3601.06005859,4533.97021484,-14.8930997849,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2695,,
1937,0,6,0,0,0,0,0,0,0,0,0,-3807.70996094,4896.93994141,-18.096200943,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2693,,
1938,0,11,0,0,0,0,0,0,0,0,0,-3807.65991211,4896.89990234,-18.0948009491,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2691,,
1939,0,10,0,0,0,0,0,0,0,0,0,-3807.69995117,4896.87011719,-18.0948009491,530,647,3519,"Вежа Духів",,,,,,,,"Вежа Духів",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2692,,
2059,3,5,0,0,0,0,0,0,0,0,0,233.29699707,8498.01953125,23.1166000366,530,525,3649,"Спореггар",,,,,,,,"Спореггар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1788,0,7,0,0,0,0,0,0,0,0,0,-3354.12011719,-12348.4003906,24.2001991272,530,516,3572,"Лігво племені Тихвой",,,,,,,,"Лігво племені Тихвой",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1826,0,7,0,0,0,0,0,0,0,0,0,9215.16015625,-7211.66992188,1.01428997517,530,516,3470,"Пруд Тихого Шелеста",,,,,,,,"Пруд Тихого Шелеста",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2073,3,5,0,0,0,0,0,0,0,0,0,-2643.0300293,4416.87011719,35.3787994385,530,525,3683,"Форт Камнеломов",,,,,,,,"Форт Камнеломов",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2098,0,0,0,0,0,0,0,0,0,0,0,12683.2001953,-6957.77978516,15.5542001724,530,516,4080,"Зброярня Сонячного Краю",,,,,,,,"Зброярня Сонячного Краю",,,,,,,,0xFF01FE,"Захоплено противником",,,,,,,,"Захоплено противником",,,,,,,,0xFF01FE,3414,,
2099,0,0,0,0,0,0,0,0,0,0,0,12683.2998047,-6957.79980469,15.5542001724,530,516,4080,"Зброярня Сонячного Краю",,,,,,,,"Зброярня Сонячного Краю",,,,,,,,0xFF01FE,"Армія Розколотого Сонця",,,,,,,,"Армія Розколотого Сонця",,,,,,,,0xFF01FE,3415,,
2100,0,0,0,0,0,0,0,0,0,0,0,12825.5996094,-7015.24023438,18.5926990509,530,516,4080,"Гавань Сонячного Краю",,,,,,,,"Гавань Сонячного Краю",,,,,,,,0xFF01FE,"Захоплено противником",,,,,,,,"Захоплено противником",,,,,,,,0xFF01FE,3416,,
2101,0,0,0,0,0,0,0,0,0,0,0,12825.7001953,-7015.16992187,18.5926990509,530,516,4080,"Гавань Сонячного Краю",,,,,,,,"Гавань Сонячного Краю",,,,,,,,0xFF01FE,"Армія Розколотого Сонця",,,,,,,,"Армія Розколотого Сонця",,,,,,,,0xFF01FE,3417,,
2096,0,0,0,0,0,0,0,0,0,0,0,12787.2998047,-6885.54003906,13.3893995285,530,516,4080,"Святилище Сонячного Краю",,,,,,,,"Святилище Сонячного Краю",,,,,,,,0xFF01FE,"Захоплено противником",,,,,,,,"Захоплено противником",,,,,,,,0xFF01FE,3418,,
2097,0,0,0,0,0,0,0,0,0,0,0,12787.4003906,-6885.60009766,13.3893995285,530,516,4080,"Святилище Сонячного Краю",,,,,,,,"Святилище Сонячного Краю",,,,,,,,0xFF01FE,"Армія Розколотого Сонця",,,,,,,,"Армія Розколотого Сонця",,,,,,,,0xFF01FE,3419,,
1802,0,7,0,0,0,0,0,0,0,0,0,7988.70996094,-7299.70019531,143.115005493,530,516,3489,"Селище Солнечной Корони",,,,,,,,"Селище Солнечной Корони",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1708,0,7,0,0,0,0,0,0,0,0,0,8760.84960938,-6099.66992188,96.7568969727,530,0,3461,"Причал Сонячного Вітрила",,,,,,,,"Причал Сонячного Вітрила",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1706,0,7,0,0,0,0,0,0,0,0,0,10251.2001953,-6243.66992188,20.7206993103,530,0,3431,"Острів Сонячного Мандрівника",,,,,,,,"Острів Сонячного Мандрівника",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2063,3,5,0,0,0,0,0,0,0,0,0,103.67099762,5204.95996094,21.3976993561,530,525,3718,"Застава Болотной Щури",,,,,,,,"Застава Болотной Щури",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2066,3,5,0,0,0,0,0,0,0,0,0,2057.07006836,6845.29003906,172.56199646,530,525,3772,"Сильванаар",,,,,,,,"Сильванаар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1839,0,7,0,0,0,0,0,0,0,0,0,-1217.22998047,-12449.0996094,95.0323028564,530,516,3599,"Пагорб Кігтя",,,,,,,,"Пагорб Кігтя",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2065,3,5,0,0,0,0,0,0,0,0,0,-2657.54003906,7282.29003906,31.415599823,530,525,3626,"Телаар",,,,,,,,"Телаар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2061,3,5,0,0,0,0,0,0,0,0,0,281.781005859,6042.77978516,130.289993286,530,525,3644,"Телредор",,,,,,,,"Телредор",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2069,3,5,0,0,0,0,0,0,0,0,0,143.138000488,4333.41015625,106.317001343,530,525,3552,"Храм Телхамата",,,,,,,,"Храм Телхамата",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1828,0,7,0,0,0,0,0,0,0,0,0,-2077.30004883,-11344.5,85.5164031982,530,516,3588,"Криогенный блок",,,,,,,,"Криогенный блок",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2016,0,7,0,0,0,0,0,0,0,0,0,9146.87988281,-6966.29980469,8.88811969757,530,516,3482,"Тропа Мертвих",,,,,,,,"Тропа Мертвих",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2020,0,7,0,0,0,0,0,0,0,0,0,8433.61035156,-7008.60009766,93.5001983643,530,516,3482,"Тропа Мертвих",,,,,,,,"Тропа Мертвих",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1785,3,6,0,0,0,0,0,0,0,0,0,-4007.31005859,-11873.5996094,-0.550287008286,530,541,3557,"Екзодар",,,,,,,,"Екзодар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1835,0,7,0,0,0,0,0,0,0,0,0,-1573.68994141,-11052.2001953,53.3146018982,530,516,3595,"Смрадный ставок",,,,,,,,"Смрадный ставок",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1836,0,7,0,0,0,0,0,0,0,0,0,-1220.48999023,-11143.2001953,-40.5749015808,530,516,3596,"Підводний риф",,,,,,,,"Підводний риф",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1841,0,6,0,0,0,0,0,0,0,0,0,-199.731002808,3466.60009766,32.5614013672,530,647,3483,"Дозорне укріплення",,,,,,,,"Дозорне укріплення",,,,,,,,0xFF01FE,"Нейтральные сили",,,,,,,,"Нейтральные сили",,,,,,,,0xFF01FE,2482,,
1842,0,11,0,0,0,0,0,0,0,0,0,-199.628005981,3466.97998047,32.7122993469,530,647,3483,"Дозорне укріплення",,,,,,,,"Дозорне укріплення",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2480,,
1843,0,10,0,0,0,0,0,0,0,0,0,-199.434005737,3467.10009766,32.951499939,530,647,3483,"Дозорне укріплення",,,,,,,,"Дозорне укріплення",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2481,,
1790,0,7,0,0,0,0,0,0,0,0,0,-3811.63989258,-13374.7001953,79.8343963623,530,516,3561,"Священная гай",,,,,,,,"Священная гай",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1847,0,6,0,0,0,0,0,0,0,0,0,-291.268005371,3702.61010742,58.199798584,530,647,3483,"Ристалище",,,,,,,,"Ристалище",,,,,,,,0xFF01FE,"Нейтральные сили",,,,,,,,"Нейтральные сили",,,,,,,,0xFF01FE,2472,,
1848,0,11,0,0,0,0,0,0,0,0,0,-290.92098999,3702.59008789,58.1269989014,530,647,3483,"Ристалище",,,,,,,,"Ристалище",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2471,,
1849,0,10,0,0,0,0,0,0,0,0,0,-290.817993164,3702.2199707,58.1441993713,530,647,3483,"Ристалище",,,,,,,,"Ристалище",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2470,,
1716,0,7,0,0,0,0,0,0,0,0,0,-250.472000122,1029.01000977,54.323299408,530,0,3539,"Сходинки Долі",,,,,,,,"Сходинки Долі",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2070,3,5,0,0,0,0,0,0,0,0,0,4119.72021484,2995.69995117,350.664001465,530,525,3738,"Штормовая Вершина",,,,,,,,"Штормовая Вершина",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1707,0,7,0,0,0,0,0,0,0,0,0,10339.4003906,-6393.79980469,65.2572021484,530,0,-1,"Сонячний Шпиль",,,,,,,,"Сонячний Шпиль",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1827,0,7,0,0,0,0,0,0,0,0,0,-1944.83996582,-10678.4003906,116.106002808,530,516,3586,"Энергоблок",,,,,,,,"Энергоблок",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1829,0,7,0,0,0,0,0,0,0,0,0,-1209.90002441,-11802.7998047,3.75533008575,530,516,3587,"Сверхускоритель",,,,,,,,"Сверхускоритель",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1715,3,5,0,0,0,0,0,0,0,0,0,138.906997681,2703.56005859,87.9095993042,530,541,3536,"Траллмар",,,,,,,,"Траллмар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1717,0,7,0,0,0,0,0,0,0,0,0,815.059020996,2331.75,285.710998535,530,0,3547,"Трон Кіл'джедена",,,,,,,,"Трон Кіл'джедена",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2067,3,5,0,0,0,0,0,0,0,0,0,2395.65991211,6000.24023438,149.429992676,530,525,3769,"Оплот Громоборцев",,,,,,,,"Оплот Громоборцев",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2017,0,7,0,0,0,0,0,0,0,0,0,9263.48046875,-7495.62011719,37.846698761,530,516,3469,"Стійла Турона",,,,,,,,"Стійла Турона",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1801,0,7,0,0,0,0,0,0,0,0,0,-4871.50976563,-11598.0,7.00633001328,530,516,3569,"Приливная низина",,,,,,,,"Приливная низина",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1820,0,7,0,0,0,0,0,0,0,0,0,8538.6796875,-7931.77978516,154.912994385,530,516,3476,"Тор'Вата",,,,,,,,"Тор'Вата",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2034,3,5,0,0,0,0,0,0,0,0,0,1917.5,5566.58984375,263.164001465,530,525,3918,"Станція Тошли",,,,,,,,"Станція Тошли",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1794,0,7,0,0,0,0,0,0,0,0,0,-5081.77978516,-11265.0996094,-0.471040993929,530,516,3579,"Бухта Изменника",,,,,,,,"Бухта Изменника",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1713,3,5,0,0,0,0,0,0,0,0,0,7567.08007813,-6818.75,87.1612014771,530,532,3488,"Транквілліон",,,,,,,,"Транквілліон",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1897,0,8,0,0,0,0,0,0,0,0,0,246.488006592,7084.31982422,36.1300010681,530,647,3521,"Кладовище Двух Башен",,,,,,,,"Кладовище Двух Башен",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2647,,
1898,0,15,0,0,0,0,0,0,0,0,0,246.488998413,7084.33007813,36.1296005249,530,647,3521,"Кладовище Двух Башен",,,,,,,,"Кладовище Двух Башен",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2648,,
1899,0,13,0,0,0,0,0,0,0,0,0,246.490997314,7084.31982422,36.1301994324,530,647,3521,"Кладовище Двух Башен",,,,,,,,"Кладовище Двух Башен",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2649,,
2024,0,7,0,0,0,0,0,0,0,0,0,-325.615997314,5702.5,-22.317199707,530,516,3655,"Озеро Тенетопь",,,,,,,,"Озеро Тенетопь",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2025,0,7,0,0,0,0,0,0,0,0,0,-712.156982422,5700.54980469,-14.9151000977,530,516,3655,"Озеро Тенетопь",,,,,,,,"Озеро Тенетопь",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1815,0,7,0,0,0,0,0,0,0,0,0,7208.95019531,-6247.08007813,19.4139995575,530,516,3505,"Беспросветные рудники",,,,,,,,"Беспросветные рудники",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1786,0,7,0,0,0,0,0,0,0,0,0,-4257.04003906,-11424.7001953,17.4535999298,530,516,3574,"Причал Валаара",,,,,,,,"Причал Валаара",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1894,0,11,0,0,0,0,0,0,0,0,0,374.820007324,7333.08007813,49.443901062,530,647,3521,"Західний маяк",,,,,,,,"Західний маяк",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2644,,
1895,0,10,0,0,0,0,0,0,0,0,0,374.829986572,7333.08007813,49.443901062,530,647,3521,"Західний маяк",,,,,,,,"Західний маяк",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2645,,
1896,0,6,0,0,0,0,0,0,0,0,0,374.812988281,7333.08007813,49.4438018799,530,647,3521,"Західний маяк",,,,,,,,"Західний маяк",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,2646,,
1824,0,7,0,0,0,0,0,0,0,0,0,9100.33007813,-6223.31982422,19.0552997589,530,516,3466,"Західне святилище",,,,,,,,"Західне святилище",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2076,3,5,0,0,0,0,0,0,0,0,0,-3995.68994141,2186.95996094,104.745002747,530,525,3745,"Цитадель Громового Молота",,,,,,,,"Цитадель Громового Молота",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1791,0,7,0,0,0,0,0,0,0,0,0,-3768.72998047,-11465.4003906,314.5,530,516,3580,"Штормовой Пік",,,,,,,,"Штормовой Пік",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1712,0,7,0,0,0,0,0,0,0,0,0,7018.83007813,-5731.5,106.185997009,530,0,3492,"Шпили Ветрокрылых",,,,,,,,"Шпили Ветрокрылых",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1816,0,7,0,0,0,0,0,0,0,0,0,7260.97998047,-5936.89013672,17.8560009003,530,516,3491,"Селище Ветрокрылых",,,,,,,,"Селище Ветрокрылых",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1831,0,7,0,0,0,0,0,0,0,0,0,-2220.93994141,-12324.7001953,57.3031997681,530,516,3590,"Лігво клану Зловещей Чешуи",,,,,,,,"Лігво клану Зловещей Чешуи",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1779,0,7,0,0,0,0,0,0,0,0,0,-4959.95996094,-11815.9003906,12.8888998032,530,516,3570,"Руїни клану Зловещей Чешуи",,,,,,,,"Руїни клану Зловещей Чешуи",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1908,0,47,0,0,0,0,0,0,0,0,0,-1656.5300293,7733.27001953,-15.5081996918,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2659,,
1909,0,48,0,0,0,0,0,0,0,0,0,-1656.64001465,7733.22021484,-15.5191001892,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2660,,
1910,0,46,0,0,0,0,0,0,0,0,0,-1656.65002441,7733.18017578,-15.522600174,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2661,,
1911,0,47,0,0,0,0,0,0,0,0,0,-1512.81005859,8135.79003906,-20.2073001862,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2667,,
1912,0,46,0,0,0,0,0,0,0,0,0,-1512.88000488,8135.70019531,-20.2285003662,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2666,,
1913,0,48,0,0,0,0,0,0,0,0,0,-1512.84997559,8135.70996094,-20.223400116,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2665,,
1914,0,47,0,0,0,0,0,0,0,0,0,-1817.35998535,8038.33984375,-26.4444007874,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2670,,
1915,0,48,0,0,0,0,0,0,0,0,0,-1817.40002441,8038.20996094,-26.4304008484,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2668,,
1916,0,46,0,0,0,0,0,0,0,0,0,-1817.36999512,8038.18017578,-26.4272003174,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2669,,
1917,0,47,0,0,0,0,0,0,0,0,0,-1387.34997559,7781.24023438,-11.4443998337,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2662,,
1918,0,46,0,0,0,0,0,0,0,0,0,-1387.22998047,7781.24023438,-11.4362001419,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2664,,
1919,0,48,0,0,0,0,0,0,0,0,0,-1387.34997559,7781.25,-11.4444999695,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2663,,
1963,0,49,0,0,0,0,0,0,0,0,0,-1817.41003418,8038.24023437,-26.4340000153,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2760,,
1964,0,49,0,0,0,0,0,0,0,0,0,-1512.7800293,8135.72021484,-20.2124004364,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2761,,
1965,0,49,0,0,0,0,0,0,0,0,0,-1387.29003906,7781.20996094,-11.4388999939,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2762,,
1966,0,49,0,0,0,0,0,0,0,0,0,-1656.66003418,7733.22998047,-15.5197000504,530,647,3518,"Табір Виверн",,,,,,,,"Табір Виверн",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2763,,
2058,3,5,0,0,0,0,0,0,0,0,0,256.993011475,7853.89013672,23.6173000336,530,525,3645,"Забра'джин",,,,,,,,"Забра'джин",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1810,0,7,0,0,0,0,0,0,0,0,0,6909.72998047,-7378.85986328,55.974899292,530,516,3517,"Зеб'Нова",,,,,,,,"Зеб'Нова",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
